13/06/2021 00:00:00;2.78
14/06/2021 00:00:00;2.78
15/06/2021 00:00:00;2.77
16/06/2021 00:00:00;2.77
17/06/2021 00:00:00;2.77
18/06/2021 00:00:00;2.77
19/06/2021 00:00:00;2.77
20/06/2021 00:00:00;2.72
21/06/2021 00:00:00;2.66
22/06/2021 00:00:00;2.66
23/06/2021 00:00:00;2.66
24/06/2021 00:00:00;2.66
25/06/2021 00:00:00;2.66
26/06/2021 00:00:00;2.66
27/06/2021 00:00:00;2.66
28/06/2021 00:00:00;2.73
29/06/2021 00:00:00;3.26
30/06/2021 00:00:00;3.54
01/07/2021 00:00:00;3.56
02/07/2021 00:00:00;3.60
03/07/2021 00:00:00;3.62
04/07/2021 00:00:00;3.69
05/07/2021 00:00:00;3.72
06/07/2021 00:00:00;3.73
07/07/2021 00:00:00;3.74
08/07/2021 00:00:00;3.76
09/07/2021 00:00:00;3.82
10/07/2021 00:00:00;3.82
11/07/2021 00:00:00;3.86
12/07/2021 00:00:00;3.90
13/07/2021 00:00:00;3.94
14/07/2021 00:00:00;3.94
15/07/2021 00:00:00;3.96
16/07/2021 00:00:00;3.99
17/07/2021 00:00:00;4.04
18/07/2021 00:00:00;4.05
19/07/2021 00:00:00;4.05
20/07/2021 00:00:00;4.02
21/07/2021 00:00:00;3.94
22/07/2021 00:00:00;3.94
23/07/2021 00:00:00;4.00
24/07/2021 00:00:00;4.05
25/07/2021 00:00:00;4.06
26/07/2021 00:00:00;4.08
27/07/2021 00:00:00;4.10
28/07/2021 00:00:00;3.99
29/07/2021 00:00:00;3.64
30/07/2021 00:00:00;3.66
31/07/2021 00:00:00;3.69
01/08/2021 00:00:00;3.71
02/08/2021 00:00:00;3.72
03/08/2021 00:00:00;3.72
04/08/2021 00:00:00;3.72
05/08/2021 00:00:00;3.72
06/08/2021 00:00:00;3.72
07/08/2021 00:00:00;3.72
08/08/2021 00:00:00;3.72
09/08/2021 00:00:00;3.73
10/08/2021 00:00:00;3.73
11/08/2021 00:00:00;3.73
12/08/2021 00:00:00;3.72
13/08/2021 00:00:00;3.72
14/08/2021 00:00:00;3.72
15/08/2021 00:00:00;3.72
16/08/2021 00:00:00;3.72
17/08/2021 00:00:00;3.72
18/08/2021 00:00:00;3.73
19/08/2021 00:00:00;3.74
20/08/2021 00:00:00;3.74
21/08/2021 00:00:00;3.75
22/08/2021 00:00:00;3.76
23/08/2021 00:00:00;3.78
24/08/2021 00:00:00;3.79
25/08/2021 00:00:00;3.80
26/08/2021 00:00:00;3.82
27/08/2021 00:00:00;3.83
28/08/2021 00:00:00;3.83
29/08/2021 00:00:00;3.83
30/08/2021 00:00:00;3.83
31/08/2021 00:00:00;3.83
01/09/2021 00:00:00;3.83
02/09/2021 00:00:00;3.83
03/09/2021 00:00:00;3.83
04/09/2021 00:00:00;3.83
05/09/2021 00:00:00;3.83
06/09/2021 00:00:00;3.83
07/09/2021 00:00:00;3.83
08/09/2021 00:00:00;3.84
09/09/2021 00:00:00;3.87
10/09/2021 00:00:00;3.89
11/09/2021 00:00:00;3.90
12/09/2021 00:00:00;3.91
13/09/2021 00:00:00;3.91
14/09/2021 00:00:00;3.93
15/09/2021 00:00:00;3.88
16/09/2021 00:00:00;3.83
17/09/2021 00:00:00;3.85
18/09/2021 00:00:00;3.85
19/09/2021 00:00:00;3.87
20/09/2021 00:00:00;3.85
21/09/2021 00:00:00;3.83
22/09/2021 00:00:00;3.83
23/09/2021 00:00:00;3.85
24/09/2021 00:00:00;3.90
25/09/2021 00:00:00;3.89
26/09/2021 00:00:00;3.90
27/09/2021 00:00:00;3.92
28/09/2021 00:00:00;3.91
29/09/2021 00:00:00;3.93
30/09/2021 00:00:00;3.89
01/10/2021 00:00:00;3.90
02/10/2021 00:00:00;3.93
03/10/2021 00:00:00;3.94
04/10/2021 00:00:00;3.94
05/10/2021 00:00:00;3.94
06/10/2021 00:00:00;3.94
07/10/2021 00:00:00;3.91
08/10/2021 00:00:00;3.83
09/10/2021 00:00:00;3.75
10/10/2021 00:00:00;3.70
11/10/2021 00:00:00;3.62
12/10/2021 00:00:00;3.58
13/10/2021 00:00:00;3.50
14/10/2021 00:00:00;3.41
15/10/2021 00:00:00;3.36
16/10/2021 00:00:00;3.28
17/10/2021 00:00:00;3.21
18/10/2021 00:00:00;3.13
19/10/2021 00:00:00;3.09
20/10/2021 00:00:00;2.89
21/10/2021 00:00:00;2.87
22/10/2021 00:00:00;2.84
23/10/2021 00:00:00;2.76
24/10/2021 00:00:00;2.71
25/10/2021 00:00:00;2.63
26/10/2021 00:00:00;2.56
27/10/2021 00:00:00;2.49
28/10/2021 00:00:00;2.41
29/10/2021 00:00:00;2.35
30/10/2021 00:00:00;2.25
31/10/2021 00:00:00;2.22
01/11/2021 00:00:00;2.17
02/11/2021 00:00:00;2.13
03/11/2021 00:00:00;2.07
04/11/2021 00:00:00;2.01
05/11/2021 00:00:00;1.88
06/11/2021 00:00:00;1.79
07/11/2021 00:00:00;1.74
08/11/2021 00:00:00;1.68
09/11/2021 00:00:00;1.61
10/11/2021 00:00:00;1.50
11/11/2021 00:00:00;1.44
12/11/2021 00:00:00;1.36
13/11/2021 00:00:00;1.25
14/11/2021 00:00:00;1.18
15/11/2021 00:00:00;1.09
16/11/2021 00:00:00;1.00
17/11/2021 00:00:00;0.90
18/11/2021 00:00:00;0.84
19/11/2021 00:00:00;0.72
20/11/2021 00:00:00;0.65
21/11/2021 00:00:00;0.59
22/11/2021 00:00:00;0.51
23/11/2021 00:00:00;0.42
24/11/2021 00:00:00;0.33
25/11/2021 00:00:00;0.21
26/11/2021 00:00:00;0.17
27/11/2021 00:00:00;2.86
28/11/2021 00:00:00;8.59
29/11/2021 00:00:00;9.61
30/11/2021 00:00:00;9.59
01/12/2021 00:00:00;9.45
02/12/2021 00:00:00;9.40
03/12/2021 00:00:00;9.24
04/12/2021 00:00:00;9.11
05/12/2021 00:00:00;8.97
06/12/2021 00:00:00;8.82
07/12/2021 00:00:00;8.68
08/12/2021 00:00:00;8.51
09/12/2021 00:00:00;8.37
10/12/2021 00:00:00;8.22
11/12/2021 00:00:00;8.04
12/12/2021 00:00:00;7.86
13/12/2021 00:00:00;7.67
14/12/2021 00:00:00;7.53
15/12/2021 00:00:00;7.40
16/12/2021 00:00:00;7.24
17/12/2021 00:00:00;7.10
18/12/2021 00:00:00;6.96
19/12/2021 00:00:00;6.77
20/12/2021 00:00:00;6.61
21/12/2021 00:00:00;6.46
22/12/2021 00:00:00;6.26
23/12/2021 00:00:00;6.08
24/12/2021 00:00:00;5.92
25/12/2021 00:00:00;5.82
26/12/2021 00:00:00;5.69
27/12/2021 00:00:00;5.52
28/12/2021 00:00:00;5.38
29/12/2021 00:00:00;5.24
30/12/2021 00:00:00;5.10
31/12/2021 00:00:00;4.97
01/01/2022 00:00:00;4.96
